Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin %,Gross income,Rating
691-64-3230,C,Yangon,Member,Female,Electronic accessories,55.1,3,8.26,173.56,2023-02-11,13:45,Credit card,165.3,5.0,8.26,4.8
146-81-1464,B,Yangon,Member,Male,Home and lifestyle,55.1,3,8.26,173.56,2023-02-11,15:17,Credit card,165.3,5.0,8.26,4.8
131-51-1791,C,Mandalay,Normal,Male,Fashion accessories,55.1,6,16.53,347.13,2023-03-09,20:37,Ewallet,330.6,5.0,16.53,4.8
866-76-6245,B,Mandalay,Member,Female,Fashion accessories,55.1,8,22.04,462.84,2023-09-08,9:32,Cash,440.8,5.0,22.04,4.8
653-70-3018,C,Yangon,Normal,Female,Home and lifestyle,55.1,7,19.28,404.98,2023-10-22,15:49,Ewallet,385.7,5.0,19.28,4.8
281-71-2032,C,Mandalay,Normal,Male,Fashion accessories,55.1,4,11.02,231.42,2023-08-30,17:17,Ewallet,220.4,5.0,11.02,4.8
868-67-8299,B,Yangon,Normal,Female,Food and beverages,55.1,4,11.02,231.42,2023-08-25,14:13,Cash,220.4,5.0,11.02,4.8
833-77-2972,B,Naypyitaw,Normal,Female,Food and beverages,55.1,2,5.51,115.71,2023-07-13,17:19,Cash,110.2,5.0,5.51,4.8
223-52-5594,B,Mandalay,Member,Female,Health and beauty,55.1,1,2.76,57.86,2023-03-27,9:18,Cash,55.1,5.01,2.76,4.8
807-87-5527,A,Mandalay,Member,Male,Health and beauty,55.1,9,24.8,520.7,2023-06-06,16:24,Credit card,495.9,5.0,24.8,4.8
927-55-9344,A,Yangon,Member,Male,Health and beauty,55.1,2,5.51,115.71,2023-03-11,11:09,Ewallet,110.2,5.0,5.51,4.8
931-95-5314,A,Mandalay,Member,Male,Fashion accessories,55.1,8,22.04,462.84,2023-09-13,18:01,Cash,440.8,5.0,22.04,4.8
491-37-8970,C,Mandalay,Member,Female,Food and beverages,55.1,9,24.8,520.7,2023-02-23,9:10,Ewallet,495.9,5.0,24.8,4.8
459-61-1958,B,Naypyitaw,Member,Female,Food and beverages,55.1,4,11.02,231.42,2023-01-03,11:43,Credit card,220.4,5.0,11.02,4.8
505-11-4248,C,Mandalay,Member,Male,Food and beverages,55.1,8,22.04,462.84,2023-05-24,20:46,Credit card,440.8,5.0,22.04,4.8
286-84-3900,A,Naypyitaw,Normal,Male,Home and lifestyle,55.1,9,24.8,520.7,2023-07-27,18:23,Cash,495.9,5.0,24.8,4.8
918-70-3600,B,Yangon,Member,Male,Food and beverages,55.1,5,13.78,289.28,2023-02-01,9:15,Cash,275.5,5.0,13.78,4.8
151-72-8057,C,Mandalay,Member,Female,Home and lifestyle,55.1,7,19.28,404.98,2023-12-14,9:23,Ewallet,385.7,5.0,19.28,4.8
461-70-5108,B,Naypyitaw,Normal,Male,Health and beauty,55.1,4,11.02,231.42,2023-06-03,18:45,Cash,220.4,5.0,11.02,4.8
109-75-3592,C,Yangon,Member,Male,Health and beauty,55.1,1,2.76,57.86,2023-06-24,14:35,Ewallet,55.1,5.01,2.76,4.8
377-83-6714,B,Mandalay,Member,Female,Fashion accessories,55.1,3,8.26,173.56,2023-07-10,14:42,Cash,165.3,5.0,8.26,4.8
537-45-1554,A,Yangon,Normal,Female,Health and beauty,55.1,5,13.78,289.28,2023-03-10,8:22,Ewallet,275.5,5.0,13.78,4.8
581-22-3257,A,Mandalay,Member,Female,Fashion accessories,55.1,3,8.26,173.56,2023-10-22,16:39,Ewallet,165.3,5.0,8.26,4.8
318-38-9933,B,Yangon,Member,Male,Electronic accessories,55.1,7,19.28,404.98,2023-11-13,8:09,Ewallet,385.7,5.0,19.28,4.8
481-24-2229,C,Yangon,Member,Female,Electronic accessories,55.1,9,24.8,520.7,2023-07-28,17:15,Ewallet,495.9,5.0,24.8,4.8
309-76-3418,A,Naypyitaw,Normal,Female,Sports and travel,55.1,6,16.53,347.13,2023-06-17,8:56,Credit card,330.6,5.0,16.53,4.8
409-38-6586,A,Yangon,Member,Male,Fashion accessories,55.1,1,2.76,57.86,2023-10-17,10:53,Ewallet,55.1,5.01,2.76,4.8
776-85-1992,A,Mandalay,Member,Female,Sports and travel,55.1,7,19.28,404.98,2023-05-29,15:42,Cash,385.7,5.0,19.28,4.8
504-59-6380,B,Mandalay,Normal,Male,Sports and travel,55.1,3,8.26,173.56,2023-04-27,10:49,Credit card,165.3,5.0,8.26,4.8
822-81-9457,B,Naypyitaw,Member,Male,Electronic accessories,55.1,5,13.78,289.28,2023-08-14,9:28,Credit card,275.5,5.0,13.78,4.8
816-27-9260,C,Mandalay,Normal,Female,Fashion accessories,55.1,4,11.02,231.42,2023-11-26,20:31,Ewallet,220.4,5.0,11.02,4.8
252-56-3063,C,Mandalay,Normal,Female,Electronic accessories,55.1,5,13.78,289.28,2023-01-31,11:33,Credit card,275.5,5.0,13.78,4.8
163-71-7157,C,Mandalay,Member,Female,Sports and travel,55.1,5,13.78,289.28,2023-08-01,18:06,Ewallet,275.5,5.0,13.78,4.8
892-11-2474,B,Yangon,Normal,Female,Fashion accessories,55.1,6,16.53,347.13,2023-06-04,9:28,Cash,330.6,5.0,16.53,4.8
413-53-2358,B,Yangon,Normal,Female,Sports and travel,55.1,6,16.53,347.13,2023-01-16,10:02,Ewallet,330.6,5.0,16.53,4.8
851-45-4260,C,Mandalay,Member,Female,Food and beverages,55.1,8,22.04,462.84,2023-08-03,18:28,Credit card,440.8,5.0,22.04,4.8
792-35-5057,C,Naypyitaw,Normal,Male,Fashion accessories,55.1,8,22.04,462.84,2023-04-02,13:33,Cash,440.8,5.0,22.04,4.8
290-93-1890,B,Yangon,Normal,Male,Fashion accessories,55.1,9,24.8,520.7,2023-01-11,13:12,Ewallet,495.9,5.0,24.8,4.8
584-50-7816,C,Naypyitaw,Member,Female,Sports and travel,55.1,8,22.04,462.84,2023-09-21,16:54,Cash,440.8,5.0,22.04,4.8
935-68-8242,A,Mandalay,Member,Male,Food and beverages,55.1,2,5.51,115.71,2023-08-25,19:51,Cash,110.2,5.0,5.51,4.8
581-27-1012,B,Mandalay,Member,Female,Home and lifestyle,55.1,1,2.76,57.86,2023-09-03,11:22,Credit card,55.1,5.01,2.76,4.8
207-32-6122,C,Yangon,Normal,Male,Electronic accessories,55.1,2,5.51,115.71,2023-07-26,13:02,Cash,110.2,5.0,5.51,4.8
277-65-6833,B,Mandalay,Member,Male,Sports and travel,55.1,2,5.51,115.71,2023-09-23,15:12,Credit card,110.2,5.0,5.51,4.8
354-39-4749,A,Yangon,Normal,Male,Fashion accessories,55.1,3,8.26,173.56,2023-10-28,15:57,Cash,165.3,5.0,8.26,4.8
871-41-9617,B,Mandalay,Normal,Female,Electronic accessories,55.1,7,19.28,404.98,2023-06-25,16:00,Ewallet,385.7,5.0,19.28,4.8
803-37-3894,B,Mandalay,Normal,Male,Electronic accessories,55.1,2,5.51,115.71,2023-12-10,14:19,Cash,110.2,5.0,5.51,4.8
242-32-3375,B,Yangon,Normal,Female,Electronic accessories,55.1,1,2.76,57.86,2023-03-14,10:36,Ewallet,55.1,5.01,2.76,4.8
639-11-1137,B,Yangon,Normal,Male,Home and lifestyle,55.1,6,16.53,347.13,2023-10-04,16:33,Ewallet,330.6,5.0,16.53,4.8
844-55-5417,A,Yangon,Normal,Male,Health and beauty,55.1,9,24.8,520.7,2023-04-08,12:46,Cash,495.9,5.0,24.8,4.8
959-23-7578,B,Mandalay,Normal,Male,Sports and travel,55.1,3,8.26,173.56,2023-10-16,11:20,Ewallet,165.3,5.0,8.26,4.8
138-18-5028,B,Mandalay,Member,Male,Health and beauty,55.1,6,16.53,347.13,2023-02-19,16:51,Cash,330.6,5.0,16.53,4.8
842-75-1260,C,Naypyitaw,Member,Male,Health and beauty,55.1,3,8.26,173.56,2023-02-17,11:00,Cash,165.3,5.0,8.26,4.8
588-16-9385,B,Yangon,Normal,Female,Health and beauty,55.1,1,2.76,57.86,2023-08-20,15:41,Ewallet,55.1,5.01,2.76,4.8
807-33-3234,C,Mandalay,Normal,Female,Electronic accessories,55.1,5,13.78,289.28,2023-04-28,18:08,Ewallet,275.5,5.0,13.78,4.8
705-43-2992,A,Mandalay,Member,Male,Food and beverages,55.1,4,11.02,231.42,2023-04-06,12:55,Credit card,220.4,5.0,11.02,4.8
841-56-9455,A,Yangon,Normal,Male,Electronic accessories,55.1,7,19.28,404.98,2023-10-17,19:17,Ewallet,385.7,5.0,19.28,4.8
995-43-6445,A,Naypyitaw,Member,Male,Electronic accessories,55.1,6,16.53,347.13,2023-05-18,20:08,Credit card,330.6,5.0,16.53,4.8
225-48-5521,A,Yangon,Member,Male,Fashion accessories,55.1,7,19.28,404.98,2023-12-04,8:47,Ewallet,385.7,5.0,19.28,4.8
886-39-8154,C,Naypyitaw,Member,Female,Fashion accessories,55.1,5,13.78,289.28,2023-03-02,9:44,Cash,275.5,5.0,13.78,4.8
634-28-6680,B,Mandalay,Normal,Male,Health and beauty,55.1,4,11.02,231.42,2023-04-13,12:57,Ewallet,220.4,5.0,11.02,4.8
481-29-4373,A,Naypyitaw,Normal,Female,Electronic accessories,55.1,7,19.28,404.98,2023-09-07,14:17,Cash,385.7,5.0,19.28,4.8
636-50-1491,B,Mandalay,Member,Male,Health and beauty,55.1,7,19.28,404.98,2023-12-16,19:40,Cash,385.7,5.0,19.28,4.8
650-15-5144,C,Yangon,Member,Female,Fashion accessories,55.1,6,16.53,347.13,2023-03-18,17:39,Cash,330.6,5.0,16.53,4.8
419-39-6855,C,Yangon,Member,Male,Food and beverages,55.1,8,22.04,462.84,2023-03-30,9:07,Credit card,440.8,5.0,22.04,4.8
221-10-3043,C,Yangon,Member,Male,Sports and travel,55.1,4,11.02,231.42,2023-10-10,16:09,Ewallet,220.4,5.0,11.02,4.8
660-36-6436,A,Naypyitaw,Member,Female,Health and beauty,55.1,5,13.78,289.28,2023-02-22,15:40,Cash,275.5,5.0,13.78,4.8
918-29-5895,B,Mandalay,Normal,Male,Food and beverages,55.1,4,11.02,231.42,2023-07-17,20:47,Cash,220.4,5.0,11.02,4.8
715-93-8664,B,Yangon,Member,Male,Sports and travel,55.1,1,2.76,57.86,2023-12-17,19:48,Credit card,55.1,5.01,2.76,4.8
178-78-1168,B,Yangon,Normal,Male,Home and lifestyle,55.1,8,22.04,462.84,2023-04-24,15:20,Ewallet,440.8,5.0,22.04,4.8
831-93-6413,C,Mandalay,Member,Female,Health and beauty,55.1,1,2.76,57.86,2023-02-04,17:48,Ewallet,55.1,5.01,2.76,4.8
333-96-6216,A,Yangon,Normal,Male,Health and beauty,55.1,5,13.78,289.28,2023-11-17,8:09,Credit card,275.5,5.0,13.78,4.8
489-17-2435,C,Mandalay,Normal,Male,Home and lifestyle,55.1,6,16.53,347.13,2023-05-28,15:41,Credit card,330.6,5.0,16.53,4.8
463-31-1935,C,Mandalay,Normal,Female,Home and lifestyle,55.1,6,16.53,347.13,2023-10-09,16:15,Ewallet,330.6,5.0,16.53,4.8
838-57-4743,B,Mandalay,Normal,Female,Health and beauty,55.1,5,13.78,289.28,2023-05-11,9:05,Credit card,275.5,5.0,13.78,4.8
584-75-2925,C,Mandalay,Normal,Female,Home and lifestyle,55.1,3,8.26,173.56,2023-04-30,13:40,Ewallet,165.3,5.0,8.26,4.8
623-31-4500,B,Mandalay,Normal,Male,Electronic accessories,55.1,5,13.78,289.28,2023-03-10,17:46,Ewallet,275.5,5.0,13.78,4.8
613-48-6813,A,Naypyitaw,Member,Male,Sports and travel,55.1,8,22.04,462.84,2023-05-20,8:09,Cash,440.8,5.0,22.04,4.8
814-20-5904,B,Yangon,Normal,Male,Sports and travel,55.1,2,5.51,115.71,2023-08-05,11:39,Cash,110.2,5.0,5.51,4.8
224-99-1459,A,Naypyitaw,Member,Female,Sports and travel,55.1,6,16.53,347.13,2023-06-15,17:58,Ewallet,330.6,5.0,16.53,4.8
124-47-6647,B,Yangon,Normal,Male,Electronic accessories,55.1,9,24.8,520.7,2023-08-15,8:16,Ewallet,495.9,5.0,24.8,4.8
657-40-1814,C,Naypyitaw,Normal,Male,Home and lifestyle,55.1,8,22.04,462.84,2023-07-11,15:00,Ewallet,440.8,5.0,22.04,4.8
705-39-1191,C,Mandalay,Member,Female,Food and beverages,55.1,8,22.04,462.84,2023-04-06,17:59,Ewallet,440.8,5.0,22.04,4.8
473-62-8135,A,Yangon,Normal,Female,Home and lifestyle,55.1,8,22.04,462.84,2023-06-11,15:45,Ewallet,440.8,5.0,22.04,4.8
224-17-6695,A,Yangon,Member,Female,Health and beauty,55.1,7,19.28,404.98,2023-01-30,13:17,Ewallet,385.7,5.0,19.28,4.8
476-97-7087,A,Naypyitaw,Member,Female,Fashion accessories,55.1,8,22.04,462.84,2023-01-01,13:33,Credit card,440.8,5.0,22.04,4.8
495-97-7550,B,Naypyitaw,Member,Female,Sports and travel,55.1,6,16.53,347.13,2023-02-18,10:58,Ewallet,330.6,5.0,16.53,4.8
789-51-9702,B,Yangon,Member,Male,Home and lifestyle,55.1,2,5.51,115.71,2023-09-08,19:23,Credit card,110.2,5.0,5.51,4.8
959-46-5103,A,Naypyitaw,Normal,Female,Food and beverages,55.1,2,5.51,115.71,2023-08-27,17:14,Credit card,110.2,5.0,5.51,4.8
316-26-7114,C,Naypyitaw,Normal,Male,Health and beauty,55.1,8,22.04,462.84,2023-01-25,18:38,Ewallet,440.8,5.0,22.04,4.8
617-74-4708,B,Naypyitaw,Member,Male,Electronic accessories,55.1,1,2.76,57.86,2023-10-27,14:23,Ewallet,55.1,5.01,2.76,4.8
248-26-3106,B,Mandalay,Normal,Female,Electronic accessories,55.1,6,16.53,347.13,2023-01-25,19:50,Credit card,330.6,5.0,16.53,4.8
793-77-6285,B,Mandalay,Normal,Female,Food and beverages,55.1,6,16.53,347.13,2023-05-23,13:39,Credit card,330.6,5.0,16.53,4.8
431-79-5766,A,Naypyitaw,Member,Female,Health and beauty,55.1,4,11.02,231.42,2023-05-15,19:59,Ewallet,220.4,5.0,11.02,4.8
522-70-6064,A,Naypyitaw,Normal,Male,Sports and travel,55.1,3,8.26,173.56,2023-02-09,13:36,Ewallet,165.3,5.0,8.26,4.8
249-30-7864,A,Mandalay,Member,Female,Home and lifestyle,55.1,3,8.26,173.56,2023-12-15,8:47,Credit card,165.3,5.0,8.26,4.8
302-91-1583,A,Mandalay,Member,Female,Health and beauty,55.1,1,2.76,57.86,2023-07-10,17:49,Credit card,55.1,5.01,2.76,4.8
909-12-3793,A,Yangon,Normal,Female,Electronic accessories,55.1,3,8.26,173.56,2023-03-21,14:53,Credit card,165.3,5.0,8.26,4.8
717-39-9533,C,Yangon,Normal,Female,Food and beverages,55.1,4,11.02,231.42,2023-12-01,12:02,Cash,220.4,5.0,11.02,4.8
491-47-5369,C,Mandalay,Normal,Female,Food and beverages,55.1,5,13.78,289.28,2023-07-22,11:31,Credit card,275.5,5.0,13.78,4.8
921-43-4121,A,Naypyitaw,Member,Male,Home and lifestyle,55.1,3,8.26,173.56,2023-03-12,13:07,Cash,165.3,5.0,8.26,4.8
804-57-5780,B,Naypyitaw,Member,Male,Food and beverages,55.1,6,16.53,347.13,2023-05-17,16:34,Ewallet,330.6,5.0,16.53,4.8
316-23-9437,A,Naypyitaw,Normal,Male,Food and beverages,55.1,5,13.78,289.28,2023-09-07,17:17,Ewallet,275.5,5.0,13.78,4.8
295-92-4554,C,Naypyitaw,Normal,Female,Health and beauty,55.1,3,8.26,173.56,2023-11-08,15:52,Credit card,165.3,5.0,8.26,4.8
297-63-3066,C,Yangon,Normal,Female,Sports and travel,55.1,6,16.53,347.13,2023-01-11,17:20,Ewallet,330.6,5.0,16.53,4.8
872-52-3841,B,Mandalay,Normal,Female,Home and lifestyle,55.1,6,16.53,347.13,2023-10-31,15:15,Ewallet,330.6,5.0,16.53,4.8
657-61-4901,C,Naypyitaw,Member,Male,Health and beauty,55.1,8,22.04,462.84,2023-02-06,16:36,Ewallet,440.8,5.0,22.04,4.8
321-71-3632,A,Yangon,Normal,Female,Sports and travel,55.1,2,5.51,115.71,2023-11-28,16:23,Ewallet,110.2,5.0,5.51,4.8
293-35-8987,B,Naypyitaw,Member,Female,Health and beauty,55.1,1,2.76,57.86,2023-03-21,19:47,Cash,55.1,5.01,2.76,4.8
251-24-7882,A,Mandalay,Member,Female,Fashion accessories,55.1,4,11.02,231.42,2023-08-23,9:00,Cash,220.4,5.0,11.02,4.8
964-73-7241,A,Yangon,Normal,Male,Health and beauty,55.1,7,19.28,404.98,2023-05-30,11:30,Credit card,385.7,5.0,19.28,4.8
598-67-5112,B,Mandalay,Normal,Female,Food and beverages,55.1,3,8.26,173.56,2023-05-02,18:26,Credit card,165.3,5.0,8.26,4.8
966-23-3764,A,Mandalay,Normal,Male,Sports and travel,55.1,3,8.26,173.56,2023-12-22,9:44,Credit card,165.3,5.0,8.26,4.8
212-38-2235,C,Yangon,Member,Female,Home and lifestyle,55.1,5,13.78,289.28,2023-03-30,15:56,Ewallet,275.5,5.0,13.78,4.8
898-71-7787,A,Yangon,Normal,Male,Home and lifestyle,55.1,5,13.78,289.28,2023-12-23,8:16,Ewallet,275.5,5.0,13.78,4.8
560-28-7945,B,Yangon,Normal,Male,Sports and travel,55.1,3,8.26,173.56,2023-08-14,9:07,Cash,165.3,5.0,8.26,4.8
440-81-4014,B,Yangon,Member,Male,Food and beverages,55.1,9,24.8,520.7,2023-08-28,9:22,Cash,495.9,5.0,24.8,4.8
874-85-7768,B,Yangon,Normal,Female,Electronic accessories,55.1,4,11.02,231.42,2023-01-28,16:59,Credit card,220.4,5.0,11.02,4.8
123-41-5120,A,Yangon,Member,Female,Health and beauty,55.1,3,8.26,173.56,2023-02-13,17:43,Cash,165.3,5.0,8.26,4.8
272-32-9707,B,Yangon,Normal,Male,Food and beverages,55.1,2,5.51,115.71,2023-07-31,17:18,Cash,110.2,5.0,5.51,4.8
627-47-7776,B,Naypyitaw,Member,Male,Fashion accessories,55.1,9,24.8,520.7,2023-03-10,19:04,Cash,495.9,5.0,24.8,4.8
236-77-7572,A,Mandalay,Normal,Female,Sports and travel,55.1,4,11.02,231.42,2023-06-23,8:10,Cash,220.4,5.0,11.02,4.8
721-80-8754,C,Yangon,Normal,Female,Health and beauty,55.1,3,8.26,173.56,2023-03-07,10:21,Cash,165.3,5.0,8.26,4.8
805-80-7705,A,Naypyitaw,Member,Male,Home and lifestyle,55.1,7,19.28,404.98,2023-07-30,20:44,Credit card,385.7,5.0,19.28,4.8
554-39-9327,B,Naypyitaw,Member,Female,Electronic accessories,55.1,8,22.04,462.84,2023-02-07,15:32,Credit card,440.8,5.0,22.04,4.8
593-95-7725,B,Naypyitaw,Normal,Female,Fashion accessories,55.1,2,5.51,115.71,2023-02-13,8:46,Cash,110.2,5.0,5.51,4.8
995-76-3362,A,Mandalay,Member,Female,Home and lifestyle,55.1,7,19.28,404.98,2023-05-04,8:39,Credit card,385.7,5.0,19.28,4.8
808-57-1840,C,Yangon,Member,Female,Sports and travel,55.1,5,13.78,289.28,2023-10-08,19:24,Ewallet,275.5,5.0,13.78,4.8
161-14-6220,B,Naypyitaw,Member,Male,Health and beauty,55.1,5,13.78,289.28,2023-07-11,18:08,Cash,275.5,5.0,13.78,4.8
959-80-2957,B,Mandalay,Member,Female,Sports and travel,55.1,3,8.26,173.56,2023-01-26,16:14,Ewallet,165.3,5.0,8.26,4.8
435-60-8122,B,Mandalay,Normal,Female,Health and beauty,55.1,5,13.78,289.28,2023-01-29,12:04,Credit card,275.5,5.0,13.78,4.8
205-56-6431,A,Mandalay,Normal,Male,Food and beverages,55.1,2,5.51,115.71,2023-05-20,18:02,Credit card,110.2,5.0,5.51,4.8
214-62-1941,B,Naypyitaw,Member,Male,Electronic accessories,55.1,4,11.02,231.42,2023-05-22,16:33,Ewallet,220.4,5.0,11.02,4.8
674-83-7431,C,Yangon,Member,Female,Food and beverages,55.1,6,16.53,347.13,2023-03-06,13:40,Credit card,330.6,5.0,16.53,4.8
482-42-8253,B,Naypyitaw,Member,Female,Food and beverages,55.1,1,2.76,57.86,2023-08-18,18:00,Cash,55.1,5.01,2.76,4.8
866-47-2448,B,Naypyitaw,Member,Female,Sports and travel,55.1,4,11.02,231.42,2023-10-23,8:38,Ewallet,220.4,5.0,11.02,4.8
128-97-8484,C,Yangon,Normal,Female,Electronic accessories,55.1,6,16.53,347.13,2023-07-04,17:51,Cash,330.6,5.0,16.53,4.8
203-38-3019,B,Yangon,Normal,Male,Health and beauty,55.1,9,24.8,520.7,2023-02-22,14:54,Ewallet,495.9,5.0,24.8,4.8
805-49-3226,A,Yangon,Member,Male,Health and beauty,55.1,2,5.51,115.71,2023-02-10,12:00,Credit card,110.2,5.0,5.51,4.8
547-37-7045,A,Mandalay,Member,Male,Fashion accessories,55.1,7,19.28,404.98,2023-11-12,9:18,Ewallet,385.7,5.0,19.28,4.8
626-98-8602,A,Yangon,Member,Female,Home and lifestyle,55.1,6,16.53,347.13,2023-02-09,11:15,Ewallet,330.6,5.0,16.53,4.8
676-56-2201,C,Naypyitaw,Normal,Female,Fashion accessories,55.1,2,5.51,115.71,2023-01-11,13:26,Cash,110.2,5.0,5.51,4.8
478-89-2121,B,Yangon,Member,Female,Fashion accessories,55.1,8,22.04,462.84,2023-07-20,8:24,Credit card,440.8,5.0,22.04,4.8
519-68-4804,A,Naypyitaw,Normal,Female,Health and beauty,55.1,7,19.28,404.98,2023-07-25,19:44,Cash,385.7,5.0,19.28,4.8
509-66-9301,C,Mandalay,Member,Male,Sports and travel,55.1,5,13.78,289.28,2023-04-21,11:22,Credit card,275.5,5.0,13.78,4.8
954-72-8995,B,Naypyitaw,Normal,Male,Food and beverages,55.1,5,13.78,289.28,2023-05-03,20:16,Cash,275.5,5.0,13.78,4.8
342-89-9464,C,Naypyitaw,Member,Female,Food and beverages,55.1,7,19.28,404.98,2023-03-14,20:52,Ewallet,385.7,5.0,19.28,4.8
982-14-2174,A,Yangon,Normal,Male,Food and beverages,55.1,9,24.8,520.7,2023-11-28,13:01,Cash,495.9,5.0,24.8,4.8
507-54-3065,A,Yangon,Member,Female,Electronic accessories,55.1,9,24.8,520.7,2023-10-18,12:26,Credit card,495.9,5.0,24.8,4.8
945-38-6829,A,Naypyitaw,Member,Female,Health and beauty,55.1,9,24.8,520.7,2023-09-29,15:10,Credit card,495.9,5.0,24.8,4.8
358-54-3621,C,Yangon,Member,Male,Sports and travel,55.1,6,16.53,347.13,2023-12-06,15:50,Ewallet,330.6,5.0,16.53,4.8
566-61-1169,C,Mandalay,Normal,Female,Electronic accessories,55.1,6,16.53,347.13,2023-11-16,20:15,Credit card,330.6,5.0,16.53,4.8
490-94-9685,A,Mandalay,Member,Female,Home and lifestyle,55.1,3,8.26,173.56,2023-12-06,17:54,Cash,165.3,5.0,8.26,4.8
807-28-6304,C,Yangon,Normal,Male,Sports and travel,55.1,1,2.76,57.86,2023-08-01,8:59,Ewallet,55.1,5.01,2.76,4.8
305-15-9189,A,Mandalay,Normal,Female,Fashion accessories,55.1,7,19.28,404.98,2023-05-18,17:17,Credit card,385.7,5.0,19.28,4.8
247-49-9774,A,Yangon,Member,Female,Sports and travel,55.1,4,11.02,231.42,2023-05-13,13:34,Credit card,220.4,5.0,11.02,4.8
935-55-1312,B,Naypyitaw,Member,Male,Sports and travel,55.1,1,2.76,57.86,2023-03-11,16:00,Cash,55.1,5.01,2.76,4.8
727-52-4446,C,Naypyitaw,Member,Female,Food and beverages,55.1,8,22.04,462.84,2023-05-15,10:26,Cash,440.8,5.0,22.04,4.8
821-28-5845,A,Mandalay,Normal,Male,Sports and travel,55.1,6,16.53,347.13,2023-07-06,20:32,Ewallet,330.6,5.0,16.53,4.8
595-97-9037,A,Yangon,Member,Female,Fashion accessories,55.1,6,16.53,347.13,2023-03-04,16:12,Credit card,330.6,5.0,16.53,4.8
692-64-9184,C,Yangon,Normal,Male,Fashion accessories,55.1,2,5.51,115.71,2023-05-17,17:10,Cash,110.2,5.0,5.51,4.8
186-18-6366,B,Mandalay,Normal,Male,Health and beauty,55.1,1,2.76,57.86,2023-03-29,14:45,Ewallet,55.1,5.01,2.76,4.8
254-79-8039,B,Naypyitaw,Member,Male,Sports and travel,55.1,2,5.51,115.71,2023-12-16,20:36,Credit card,110.2,5.0,5.51,4.8
643-57-8283,A,Mandalay,Member,Female,Food and beverages,55.1,4,11.02,231.42,2023-09-07,16:38,Credit card,220.4,5.0,11.02,4.8
803-27-8193,C,Naypyitaw,Member,Male,Sports and travel,55.1,2,5.51,115.71,2023-09-06,18:42,Ewallet,110.2,5.0,5.51,4.8
659-19-2388,B,Yangon,Member,Male,Home and lifestyle,55.1,1,2.76,57.86,2023-04-25,19:19,Ewallet,55.1,5.01,2.76,4.8
470-66-5845,C,Naypyitaw,Member,Male,Home and lifestyle,55.1,7,19.28,404.98,2023-10-31,8:20,Cash,385.7,5.0,19.28,4.8
683-68-1796,C,Mandalay,Member,Male,Food and beverages,55.1,8,22.04,462.84,2023-06-06,11:51,Credit card,440.8,5.0,22.04,4.8
656-14-4030,A,Yangon,Normal,Male,Health and beauty,55.1,6,16.53,347.13,2023-10-10,15:17,Credit card,330.6,5.0,16.53,4.8
923-17-6206,B,Mandalay,Normal,Female,Health and beauty,55.1,4,11.02,231.42,2023-08-05,8:11,Credit card,220.4,5.0,11.02,4.8
799-65-3137,A,Mandalay,Normal,Female,Fashion accessories,55.1,6,16.53,347.13,2023-02-02,18:12,Ewallet,330.6,5.0,16.53,4.8
816-26-2995,B,Naypyitaw,Member,Female,Fashion accessories,55.1,3,8.26,173.56,2023-07-27,8:54,Cash,165.3,5.0,8.26,4.8
674-53-5210,B,Mandalay,Normal,Female,Electronic accessories,55.1,8,22.04,462.84,2023-06-26,19:04,Credit card,440.8,5.0,22.04,4.8
977-72-4538,B,Naypyitaw,Normal,Female,Food and beverages,55.1,2,5.51,115.71,2023-07-29,15:20,Ewallet,110.2,5.0,5.51,4.8
846-85-6198,B,Yangon,Normal,Female,Sports and travel,55.1,5,13.78,289.28,2023-08-04,15:32,Credit card,275.5,5.0,13.78,4.8
416-85-9471,B,Naypyitaw,Normal,Female,Food and beverages,55.1,1,2.76,57.86,2023-10-28,9:47,Cash,55.1,5.01,2.76,4.8
888-62-9936,C,Yangon,Normal,Male,Electronic accessories,55.1,6,16.53,347.13,2023-08-15,16:10,Credit card,330.6,5.0,16.53,4.8
950-16-9449,A,Naypyitaw,Member,Female,Fashion accessories,55.1,2,5.51,115.71,2023-08-26,15:26,Cash,110.2,5.0,5.51,4.8
530-84-7420,C,Mandalay,Member,Male,Food and beverages,55.1,4,11.02,231.42,2023-08-08,9:04,Cash,220.4,5.0,11.02,4.8
653-86-1150,B,Naypyitaw,Normal,Male,Food and beverages,55.1,6,16.53,347.13,2023-09-18,10:02,Credit card,330.6,5.0,16.53,4.8
732-48-1434,A,Naypyitaw,Normal,Female,Fashion accessories,55.1,8,22.04,462.84,2023-04-25,17:01,Credit card,440.8,5.0,22.04,4.8
517-82-8899,B,Yangon,Normal,Male,Electronic accessories,55.1,8,22.04,462.84,2023-10-22,17:56,Cash,440.8,5.0,22.04,4.8
280-40-2354,A,Mandalay,Member,Male,Fashion accessories,55.1,6,16.53,347.13,2023-09-04,11:45,Ewallet,330.6,5.0,16.53,4.8
985-71-2526,C,Naypyitaw,Member,Male,Health and beauty,55.1,4,11.02,231.42,2023-12-04,19:36,Cash,220.4,5.0,11.02,4.8
668-38-4467,A,Mandalay,Normal,Male,Sports and travel,55.1,8,22.04,462.84,2023-06-01,12:09,Credit card,440.8,5.0,22.04,4.8
