Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
316-68-6352,A,Yangon,Member,Female,Food and beverages,35.3433063443427,2.075785987654906,3.636,76.356,1/21/2019,10:00,Cash,72.72,4.777688217663153,3.6663685732153724,7.1
585-03-5943,B,Mandalay,Normal,Male,Health and beauty,16.759213176825128,10.601173398218165,9.055,190.155,3/13/2019,11:46,Ewallet,181.1,4.290957904048125,9.902667185623924,5.9
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,52.15097401240909,4.70015024424481,12.98,272.58,3/3/2019,13:42,Cash,259.6,4.293013364513694,11.854802033665322,7.5
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,30.397322814272787,3.733986065807256,5.768,121.128,3/29/2019,14:44,Cash,115.36,4.494351246853562,5.939099653396737,6.4
744-02-5987,A,Yangon,Member,Male,Home and lifestyle,73.92521042704051,5.52548140840128,23.514,493.794,1/10/2019,14:16,Ewallet,470.28,4.320687011991958,21.511102981285084,5.8
307-83-9164,A,Yangon,Member,Male,Home and lifestyle,61.48493149077964,4.109144199634909,12.002,252.042,1/25/2019,15:54,Cash,240.04,4.388595956402717,11.703075615890988,4.5
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,81.26152777461955,1.0412951452973802,4.4305,93.0405,1/19/2019,10:21,Cash,88.61,4.608438713748123,4.699710068495913,7.7
446-47-6729,C,Naypyitaw,Normal,Male,Fashion accessories,90.86977388141008,1.812634457930257,9.982,209.622,1/2/2019,18:09,Credit card,199.64,5.050081599700824,9.849183965473348,6.7
573-10-3877,B,Mandalay,Member,Male,Health and beauty,39.25462883549469,1.087242449248738,1.9505,40.9605,3/12/2019,16:46,Credit card,39.01,4.8305225175911835,2.144450836257541,4.7
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,49.00505465229345,0.9103942567302945,2.4305,51.0405,2/25/2019,15:31,Cash,48.61,4.773969262911114,2.459208718412543,4.4
439-54-7422,A,Yangon,Normal,Female,Electronic accessories,52.597007331538634,4.033037068240857,10.238,214.998,3/18/2019,17:15,Credit card,204.76,4.565227450765707,9.871811623737377,4.7
396-90-2219,B,Mandalay,Normal,Female,Electronic accessories,15.636465270498205,8.334496831121466,5.984,125.664,2/23/2019,12:29,Cash,119.68,5.1730987805156685,5.649029234842809,8.6
411-77-0180,A,Yangon,Member,Male,Electronic accessories,79.071304027439,7.51935677324452,25.27,530.67,3/26/2019,20:14,Ewallet,505.4,4.663823848890602,24.51453078028226,4.3
286-01-5402,A,Yangon,Normal,Female,Sports and travel,40.36115260243142,7.299721704985399,14.0805,295.6905,3/30/2019,13:22,Cash,281.61,4.368659777988109,13.721540952234271,9.6
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,85.64606104649066,8.482764932911667,35.516,745.836,2/17/2019,17:09,Cash,710.32,4.8733966821144215,32.45248699560884,4.1
512-98-1403,A,Yangon,Member,Female,Electronic accessories,28.043306087495054,2.9036701155256837,3.972,83.412,3/21/2019,10:40,Ewallet,79.44,4.394131803398932,3.8683897440246287,4.7
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,78.1557739401753,2.1259300454986048,8.191,172.011,3/5/2019,17:43,Cash,163.82,4.614498231331997,8.1324155430368,7.8
532-59-7201,B,Mandalay,Member,Male,Sports and travel,78.9543971314003,5.49613781566161,23.979,503.559,1/31/2019,14:04,Cash,479.58,4.768963751255198,25.04720571218686,5.5
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,63.48487618369186,2.1579266624242113,6.933,145.593,2/5/2019,19:05,Ewallet,138.66,5.118307166469201,7.150321103514981,9.7
870-76-1733,A,Yangon,Member,Female,Food and beverages,12.879148215760392,5.0475923761537365,3.5575,74.7075,2/1/2019,10:08,Credit card,71.15,4.755758648038086,3.7060367636955434,4.4
423-64-4619,A,Yangon,Member,Female,Health and beauty,16.98883656964835,9.57113598593249,6.9975,146.9475,3/7/2019,13:12,Cash,139.95,4.9545321582244854,6.309454972786661,5.0
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,83.38002536312372,9.904636569036601,39.065,820.365,2/10/2019,20:51,Cash,781.3,5.231254132484692,36.859135392922724,4.4
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,103.26479137190616,2.05743107807861,9.937,208.677,2/14/2019,17:29,Cash,198.74,4.410942019038678,10.258331354765874,5.2
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,20.69614561365056,3.015841596561668,3.162,66.402,2/9/2019,10:25,Cash,63.24,4.547363357728585,3.151874876436872,7.3
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,69.90313643961971,5.231589521755332,18.6975,392.6475,1/10/2019,11:34,Cash,373.95,4.661501024471941,16.84761974226178,4.9
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,27.631297411210227,6.414281974842825,10.3845,218.0745,3/11/2019,18:58,Credit card,207.69,4.687455408225969,11.016904922866651,8.1
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,41.86864090442274,3.648281667192451,8.814,185.094,2/18/2019,16:28,Ewallet,176.28,4.677162928917872,9.294908715796208,8.4
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,23.155753484342267,8.544785821218264,10.3185,216.6885,2/26/2019,20:26,Cash,206.37,5.150105716823531,10.418422626669816,5.5
622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,41.1118742545673,0.9319089360226377,1.971,41.391,1/18/2019,15:08,Cash,39.42,4.965745375782036,1.8000998430210065,8.4
372-94-8041,A,Yangon,Normal,Male,Health and beauty,15.748922393742516,6.446140279910642,4.578,96.138,2/15/2019,18:03,Ewallet,91.56,4.86467163256463,4.822021179352035,9.8
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,59.05130336287018,4.719213987358044,15.4425,324.2925,3/8/2019,13:21,Cash,308.85,4.580354969484733,15.701049415708319,6.7
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,23.477740167974385,6.571038306982958,6.456,135.576,1/17/2019,12:48,Credit card,129.12,5.070276556502639,6.820066722506358,9.4
276-54-0879,B,Mandalay,Normal,Male,Sports and travel,102.39040892756888,3.8695166334168856,19.548,410.508,3/12/2019,19:53,Ewallet,390.96,5.195295725327705,20.532230041470775,6.4
815-11-1168,A,Yangon,Member,Male,Food and beverages,100.86468947191752,4.682117915688699,24.945,523.845,3/9/2019,19:09,Cash,498.9,5.067807888244429,26.45667733699765,5.4
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,96.36615950801001,4.231758805713984,18.852,395.892,3/12/2019,16:30,Cash,377.04,4.287204862172861,18.919897613571997,8.6
730-61-8757,B,Mandalay,Member,Male,Health and beauty,50.30783023838658,4.126966220400701,10.226,214.746,1/25/2019,10:11,Credit card,204.52,4.891810828843939,9.490391704609378,4.0
340-66-0321,A,Yangon,Member,Male,Electronic accessories,34.52549975565242,3.998556573162511,7.272,152.712,3/25/2019,13:07,Cash,145.44,4.334414649079165,7.5209314292834195,7.6
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,21.385703676780157,9.099654391687736,9.909,208.089,2/7/2019,18:48,Cash,198.18,4.531054495646547,10.147754947215995,6.8
634-97-8956,A,Yangon,Normal,Male,Food and beverages,34.596627406855546,3.131521066963358,4.935,103.635,2/17/2019,17:27,Credit card,98.7,4.342404476608536,5.174103895765499,9.1
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,69.53971729885275,4.728454741331299,19.255,404.355,2/3/2019,15:59,Cash,385.1,4.860757574334728,17.983711754301382,5.5
442-48-3607,A,Yangon,Member,Male,Food and beverages,21.677077119820478,2.1985335664226966,2.348,49.308,3/14/2019,11:21,Credit card,46.96,4.939609441520322,2.2047603538731755,7.9
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,13.365247767543952,5.474793162146783,3.675,77.175,3/24/2019,13:48,Ewallet,73.5,4.394750131579234,3.961950995156206,8.5
527-09-6272,A,Yangon,Member,Female,Electronic accessories,25.83674688519494,5.150325686346937,7.1125,149.3625,3/21/2019,10:17,Credit card,142.25,4.65127512680253,7.4680934182980705,9.1
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,81.8314377236882,8.45917641167246,34.38,721.98,3/19/2019,15:49,Ewallet,687.6,4.720225246718731,37.186979088303424,7.5
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,60.31039459021448,6.21627389091755,17.385,365.085,2/24/2019,13:02,Cash,347.7,4.63719335415076,18.284553171686955,5.2
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.403876591202206,2.7433190453875054,7.1475,150.0975,3/28/2019,12:58,Credit card,142.95,4.400976191026299,7.286383509913136,9.5
374-17-3652,B,Mandalay,Member,Female,Food and beverages,39.375851751815176,8.15517450397045,19.269,404.649,2/5/2019,15:26,Credit card,385.38,4.684712181224624,19.862996741958018,8.9
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.00936148687369,2.854609733106728,7.2135,151.4835,2/10/2019,18:23,Credit card,144.27,5.001121950393754,7.7748948558682525,7.8
433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.67304300211765,6.947672139435043,19.5895,411.3795,3/5/2019,19:06,Ewallet,391.79,4.353340632975882,19.898256983502332,8.9
873-95-4984,B,Mandalay,Member,Female,Health and beauty,71.87384475921604,7.515581507571733,26.915,565.215,2/15/2019,20:21,Cash,538.3,4.362076203974769,27.62766249885971,7.7
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,95.7463251051121,5.227169069766308,24.2575,509.4075,1/30/2019,16:24,Ewallet,485.15,4.623591706602934,22.590896787691467,9.3
150-89-8043,A,Yangon,Normal,Male,Sports and travel,43.743647278168545,3.1456239127199885,6.6975,140.6475,2/14/2019,15:04,Cash,133.95,5.1825959159312,6.662567474345519,6.2
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,79.73563962824186,8.865888002006535,35.0685,736.4385,2/27/2019,16:10,Ewallet,701.37,4.922450139834558,36.58624442414052,7.6
441-94-7118,A,Yangon,Member,Male,Electronic accessories,73.8939976359854,0.9691869985093926,3.5975,75.5475,2/4/2019,12:14,Cash,71.95,4.9320666255010845,3.432693271438625,7.3
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,81.133676574431,7.793662020775364,35.7,749.7,1/20/2019,10:13,Cash,714.0,4.630399991366765,33.57409484894518,4.7
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,25.367484046516157,7.682709389230481,9.107,191.247,3/28/2019,17:38,Cash,182.14,4.8511055155337255,8.76790414849995,5.1
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,13.839821772428438,9.080218382824965,6.75,141.75,2/27/2019,11:06,Credit card,135.0,4.295363032493282,6.401025847790325,4.8
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.36228609540053,10.734062992244898,49.65,1042.65,2/15/2019,14:53,Credit card,993.0,4.891520044297395,46.81908248577141,6.6
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,55.375391978204874,7.1101455720013504,18.0915,379.9215,1/26/2019,18:22,Cash,361.83,5.155511378747145,17.8195878047496,5.5
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,56.46706049170097,6.914061586865427,19.1555,402.2655,3/14/2019,19:02,Credit card,383.11,4.86911758899721,20.717970130539207,8.5
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,25.17984590623972,9.405463788747246,12.15,255.15,3/2/2019,14:16,Cash,243.0,5.117808184356019,12.167154941575086,4.8
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,27.6427997842778,0.9973337882849406,1.512,31.752,3/4/2019,15:44,Cash,30.24,4.975212433876737,1.4176271231585538,8.4
889-04-9723,B,Mandalay,Member,Female,Food and beverages,91.67905089186219,4.298738590465328,17.828,374.388,1/7/2019,12:20,Credit card,356.56,4.400531825234383,16.319650184344443,7.8
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,33.99409994216758,10.801403728022517,18.775,394.275,3/8/2019,20:01,Credit card,375.5,5.14519362608942,19.51156632499291,9.3
554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,97.07728429534787,9.84344185374691,47.72,1002.12,1/9/2019,13:45,Cash,954.4,4.3489941375686705,46.601431407780886,5.2
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,29.921266327837266,2.866096678341031,4.125,86.625,3/1/2019,15:40,Ewallet,82.5,4.79425473585566,4.3905105309329215,6.5
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,76.10165982307093,1.0184700657186725,3.7485,78.7185,3/16/2019,16:58,Cash,74.97,4.42108297512981,3.8680852232499854,5.6
612-36-5536,A,Yangon,Member,Male,Food and beverages,79.149247445136,8.659781352986705,32.384,680.064,2/17/2019,11:12,Credit card,647.68,4.296863438877275,34.302696626866336,7.4
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,97.17728759924982,7.5370595024090665,37.788,793.548,2/27/2019,15:12,Cash,755.76,4.687651676405791,36.06445938750886,9.1
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,98.9568111884297,2.049186633425393,9.979,209.559,3/7/2019,20:37,Ewallet,199.58,4.566705435952436,10.362909937447778,8.0
462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,73.88801226274255,6.157872264111025,21.966,461.286,1/21/2019,17:44,Cash,439.32,4.748571898949832,20.929477111156448,7.2
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,44.88120174278878,4.186490417932225,8.248,173.208,2/19/2019,16:23,Cash,164.96,4.835428463653424,8.9722873637012,7.1
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,79.81937269111346,3.7052541481018078,16.336,343.056,1/6/2019,12:12,Cash,326.72,4.3273705451426885,16.78156205262584,9.1
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,56.053659947088654,9.388484936427758,23.094,484.974,3/14/2019,19:33,Cash,461.88,4.402860281158292,22.28345510264987,5.6
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,71.28576426611657,4.327226016532513,13.188,276.948,3/24/2019,10:29,Cash,263.76,4.817754663382475,12.5800644879821,6.0
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,13.486312139114858,9.359366217740483,7.18,150.78,1/27/2019,14:28,Cash,143.6,4.6125403364471635,6.73617057616288,5.4
254-31-0042,A,Yangon,Member,Male,Electronic accessories,19.64825359376321,8.52757798486298,9.675,203.175,3/6/2019,12:46,Credit card,193.5,4.980165226337173,10.051630255459363,7.8
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,24.163286063234246,7.659953131658296,9.191,193.011,2/2/2019,19:40,Cash,183.82,4.906944427328558,8.67394303981279,9.9
261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,55.086160498343695,1.8723907810837959,6.096,128.016,1/25/2019,19:39,Credit card,121.92,5.091051774377923,6.212193741818795,4.9
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,64.42327919571963,6.4252621120434945,21.033,441.693,3/14/2019,17:54,Ewallet,420.66,4.9452312635934055,20.04291370426421,5.2
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,43.62018500507206,5.990733427737641,12.624,265.104,1/29/2019,12:25,Cash,252.48,4.695172454751188,13.03293919181556,8.9
422-29-8786,A,Yangon,Normal,Female,Home and lifestyle,61.33620928503936,4.747231074403177,16.7725,352.2225,1/3/2019,16:47,Credit card,335.45,4.926634878569421,17.82896531938924,9.1
667-23-5919,A,Yangon,Member,Female,Fashion accessories,93.19898868988135,5.370749901272512,24.175,507.675,1/14/2019,12:52,Ewallet,483.5,4.547982070810406,25.5192520506044,7.0
843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,37.82033770041986,8.901549459004798,15.921,334.341,1/5/2019,19:50,Credit card,318.42,4.57744142749937,16.751602807949794,9.6
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,86.3854474286828,7.020744295501566,33.4215,701.8515,2/22/2019,18:17,Ewallet,668.43,5.037128723834832,31.334142876368723,8.7
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,103.079430688295,3.8873866955198126,19.396,407.316,2/6/2019,17:20,Ewallet,387.92,4.710875730000486,17.799262886342344,9.4
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,22.61817308467818,4.074360681147942,4.73,99.33,1/30/2019,13:32,Credit card,94.6,5.046076514880305,4.918205591749067,4.0
289-15-7034,A,Yangon,Member,Male,Sports and travel,76.04270205161819,3.730819098068018,16.466,345.786,1/11/2019,10:37,Credit card,329.32,5.068973689309264,16.032441044467557,7.5
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,27.65703519406801,1.9564326146607043,2.661,55.881,3/19/2019,14:35,Cash,53.22,5.102440321684224,2.6249946616918614,4.2
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,102.26086247909733,5.4694123223352875,24.9225,523.3725,1/14/2019,12:09,Cash,498.45,5.158700224713848,22.58551265302866,9.9
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,80.5437758186082,3.806506746160902,14.978,314.538,3/1/2019,15:32,Ewallet,299.56,4.696176400582777,14.257787211448337,4.2
662-72-2873,A,Yangon,Normal,Female,Food and beverages,42.864761706666215,5.156736664541293,10.235,214.935,1/6/2019,13:58,Ewallet,204.7,4.589396969921444,9.280435598731028,9.9
525-88-7307,B,Mandalay,Member,Male,Sports and travel,80.42198482835583,0.965038012844939,3.791,79.611,1/31/2019,13:19,Cash,75.82,4.840189282567389,4.078498652786266,5.8
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,44.731151391832,6.328167750823921,14.031,294.651,3/11/2019,13:37,Cash,280.62,4.639211831938145,13.310919772447841,6.0
725-56-0833,A,Yangon,Normal,Female,Health and beauty,30.23496921099213,9.2617473214367,16.16,339.36,2/20/2019,16:49,Credit card,323.2,4.858165873240242,16.345313732059964,10.0
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,56.78014792424425,9.84567788114138,24.3315,510.9615,1/27/2019,14:55,Ewallet,486.63,4.957700821664702,22.08803506813326,9.5
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,19.33810578988991,6.935305357937095,6.377,133.917,3/10/2019,14:04,Credit card,127.54,4.941338112948481,6.589797162871236,6.6
541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,88.37517076564284,2.8416302780078784,12.072,253.512,2/15/2019,12:31,Cash,241.44,4.642431321064393,11.644717223588684,8.1
173-82-9529,B,Mandalay,Normal,Female,Fashion accessories,37.28676816775773,9.146993494660025,18.975,398.475,1/26/2019,14:51,Cash,379.5,4.444628763611514,20.485103314504343,9.7
563-36-9814,A,Yangon,Member,Male,Electronic accessories,74.85368587012032,0.9339515810175081,3.841,80.661,2/13/2019,18:27,Ewallet,76.82,4.695742227200779,4.139152392739127,7.2
308-47-4913,A,Yangon,Member,Female,Sports and travel,55.149068265675346,10.039547897112035,26.13,548.73,3/9/2019,12:45,Credit card,522.6,4.421518232547391,25.21696877155849,6.2
885-17-6250,A,Yangon,Normal,Female,Health and beauty,77.20113485995512,0.9674006352862573,3.987,83.727,3/6/2019,10:36,Ewallet,79.74,5.133425747896772,4.306726218223579,7.3
726-27-2396,A,Yangon,Normal,Female,Health and beauty,84.17673854685525,5.32888336588261,19.375,406.875,1/24/2019,20:36,Ewallet,387.5,4.615121391271215,21.29761098480777,4.3
316-01-3952,A,Yangon,Normal,Female,Food and beverages,58.160212008504054,4.930887523661806,13.5675,284.9175,3/13/2019,14:16,Ewallet,271.35,4.432818806968013,14.450515404600335,4.6
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.3970057664053,8.547685690657733,6.1155,128.4255,3/15/2019,10:26,Cash,122.31,4.309950247615486,6.5373121454394205,5.8
793-10-3222,B,Mandalay,Member,Female,Health and beauty,43.120153208703776,6.140573983924836,12.318,258.678,3/5/2019,13:30,Credit card,246.36,4.900783225132763,11.699657922278353,8.3
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,20.219480979477858,9.372198990393802,8.658,181.818,3/4/2019,16:28,Cash,173.16,4.892287921483316,8.79081787386209,8.0
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,36.30023482964016,5.60045028948114,11.829,248.409,3/25/2019,20:18,Credit card,236.58,4.610099206360099,10.805214041264,9.4
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,49.94119906934591,3.7340953730306543,9.244,194.124,3/12/2019,20:04,Credit card,184.88,4.3540113227991295,8.495084281595902,6.2
236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.99468563336421,0.9073342853867086,0.699,14.679,2/4/2019,13:38,Ewallet,13.98,4.675837042850881,0.7687451871622539,9.8
831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,42.345336855556546,5.23640201506564,9.9375,208.6875,2/22/2019,10:43,Ewallet,198.75,4.582111900152017,9.592945508233997,9.6
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,94.2705300969567,7.229326338670527,34.2265,718.7565,2/16/2019,17:30,Ewallet,684.53,4.9305910855605255,35.925393333147966,4.9
882-40-4577,A,Yangon,Member,Male,Sports and travel,72.5805784697309,3.979704700599851,13.452,282.492,1/19/2019,15:28,Credit card,269.04,4.862646904337911,14.277051658663346,8.0
732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.48441822994882,5.344170448969197,3.4475,72.3975,1/11/2019,19:07,Credit card,68.95,4.632946407899841,3.6943570453594843,7.8
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,61.987931006642256,4.244536122360042,13.742,288.582,1/4/2019,19:01,Cash,274.84,4.4932310041422365,15.109681612580088,4.1
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,61.113248625396196,4.068283491517402,11.306,237.426,3/4/2019,19:48,Ewallet,226.12,5.226700920252717,10.721471852462829,5.5
372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,21.87288972820914,5.368271280513259,5.955,125.055,1/28/2019,19:24,Ewallet,119.1,4.7180967821859,5.407557834789903,5.4
244-08-0162,B,Mandalay,Normal,Female,Health and beauty,32.97374390839362,9.411682420073536,17.105,359.205,1/2/2019,13:00,Cash,342.1,4.9412135579847645,16.801186183059478,5.1
569-71-4390,B,Mandalay,Normal,Male,Sports and travel,23.838571043880222,1.8447678477590912,2.187,45.927,1/25/2019,14:29,Ewallet,43.74,4.4195742549249255,2.0251972849831814,6.9
132-23-6451,A,Yangon,Member,Male,Health and beauty,22.859846374256108,4.76974961151699,5.2425,110.0925,1/4/2019,13:21,Cash,104.85,4.748180666437247,4.741763544786415,7.8
696-90-2548,A,Yangon,Normal,Male,Sports and travel,26.219527005821142,2.734252113653589,3.876,81.396,3/10/2019,18:55,Ewallet,77.52,4.311939733295254,3.76780287640008,6.6
472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,52.272893843161576,8.04987124480165,20.372,427.812,3/22/2019,19:36,Ewallet,407.44,4.767100112391009,21.528063130180943,9.2
268-03-6164,B,Mandalay,Normal,Male,Health and beauty,95.11901982346727,1.0873211384589923,4.8055,100.9155,1/25/2019,16:28,Ewallet,96.11,5.203826102120936,4.869106262336416,7.8
750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,43.503180963931634,3.6314748325348076,9.076,190.596,1/8/2019,13:48,Credit card,181.52,4.65162544103189,8.736154606014635,8.7
186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,78.71688941862037,0.9244219828020054,4.0755,85.5855,1/22/2019,10:57,Ewallet,81.51,4.322853345395897,4.201304168677115,9.2
848-07-1692,B,Mandalay,Normal,Female,Health and beauty,59.194301211345625,1.9808796113133742,5.722,120.162,1/12/2019,17:13,Ewallet,114.44,4.31519599143806,5.415321605545404,8.3
745-71-3520,A,Yangon,Member,Female,Electronic accessories,26.492977126483655,7.607425024539067,8.827,185.367,2/4/2019,10:23,Cash,176.54,4.65522548575679,7.969689004895659,8.2
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,40.85099021756355,2.8896936629860503,5.79,121.59,3/28/2019,13:57,Ewallet,115.8,4.4381189871965665,6.096121221493383,7.5
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,88.91848098037644,3.0043408852130353,12.6075,264.7575,1/23/2019,13:29,Cash,252.15,4.3079543775415745,12.919518188484599,9.8
271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,89.26222905547263,9.083145718100784,48.605,1020.705,2/8/2019,13:00,Credit card,972.1,5.005917727671716,51.15484381277383,8.7
301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.391632829107927,7.437349121539342,10.168,213.528,3/19/2019,19:42,Credit card,203.36,4.722402865696249,9.230384350736037,6.7
489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,14.839411322614195,1.0973260245917693,0.814,17.094,3/9/2019,15:36,Cash,16.28,4.5611854972080375,0.8688830754108301,5.0
198-84-7132,B,Mandalay,Member,Male,Fashion accessories,41.01227358223338,9.837213653584882,18.2745,383.7645,1/2/2019,13:40,Cash,365.49,5.14293636488046,18.711356308512684,7.0
269-10-8440,A,Yangon,Member,Male,Health and beauty,52.54823535160449,6.306915973308174,18.6095,390.7995,1/21/2019,18:01,Cash,372.19,4.396322819326523,18.845451155817376,8.9
650-98-6268,B,Mandalay,Member,Female,Food and beverages,22.488277258833143,3.2710870712539433,3.1305,65.7405,3/20/2019,13:53,Credit card,62.61,5.19611317053756,3.208520855524508,8.0
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,65.26421057887566,5.1391199378155,16.8175,353.1675,2/27/2019,17:27,Cash,336.35,4.584730207117746,18.043271225841742,6.9
325-77-6186,A,Yangon,Member,Female,Home and lifestyle,83.7074250078325,10.735836589040044,45.325,951.825,3/8/2019,10:53,Ewallet,906.5,5.131813021349,46.11307943195649,7.3
286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,64.14757307924198,1.9818959422535436,6.908,145.068,1/31/2019,19:48,Credit card,138.16,4.859945596744305,7.019841044853509,6.9
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,45.533113006883006,2.0062384114317,4.327,90.867,3/8/2019,16:53,Ewallet,86.54,5.0730546284266875,4.751633742524714,5.7
459-50-7686,A,Yangon,Normal,Female,Electronic accessories,24.014679153079896,5.9866158963083045,7.038,147.798,1/13/2019,19:14,Ewallet,140.76,5.222869679352519,7.399373383165717,6.4
616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,87.91825209535428,7.2336099605645465,33.439,702.219,3/9/2019,14:36,Credit card,668.78,4.5603861313471565,33.0530725120961,9.6
837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,43.494005376419096,0.9279302509512626,2.372,49.812,2/22/2019,18:19,Credit card,47.44,5.20108141477792,2.470389136815621,6.8
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,103.2288353212006,8.153952461770821,44.658,937.818,3/19/2019,19:09,Ewallet,893.16,4.656649423809724,43.66865088096238,9.0
257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,75.84384722355652,3.8463439532729526,16.586,348.306,1/20/2019,16:51,Ewallet,331.72,4.652868480794888,15.686625684150261,9.6
345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,36.178004683055846,6.245616915283976,10.197,214.137,3/8/2019,15:37,Credit card,203.94,4.609892480334585,10.394519717724895,7.7
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.742873510149337,3.7614827616983586,3.408,71.568,3/8/2019,20:15,Ewallet,68.16,4.801340578522299,3.699848918074469,7.0
810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,37.438782235405604,8.277491893319867,16.344,343.224,2/7/2019,14:38,Credit card,326.88,4.432519088830067,17.746771263026545,6.5
