Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin %,Gross income,Rating
803-91-6636,C,Mandalay,Member,Female,Electronic accessories,55.1,6,16.66,333.24,2023-06-05,15:32,Ewallet,316.58,4.74,16.662,4.8
727-22-2996,A,Mandalay,Member,Female,Health and beauty,55.1,9,22.91,458.22,2023-02-03,11:54,Ewallet,435.31,5.79,22.910800000000005,4.8
746-83-9229,C,Yangon,Normal,Female,Electronic accessories,55.1,8,33.32,666.49,2023-01-18,11:50,Credit card,633.17,4.74,33.3246,4.8
581-14-4034,B,Naypyitaw,Member,Female,Electronic accessories,55.1,4,20.83,416.56,2023-07-27,13:46,Ewallet,395.73,4.74,20.8278,4.8
510-12-4833,A,Yangon,Normal,Female,Sports and travel,55.1,4,11.11,222.16,2023-12-20,15:37,Ewallet,211.05,3.68,11.108,4.8
189-70-8642,B,Naypyitaw,Member,Female,Fashion accessories,55.1,9,27.34,546.73,2023-06-21,20:52,Cash,519.4,3.16,27.336749999999995,4.8
143-26-7641,C,Mandalay,Normal,Female,Sports and travel,55.1,1,1.85,37.03,2023-03-16,13:58,Cash,35.18,3.68,1.8516000000000004,4.8
631-96-4792,B,Naypyitaw,Normal,Male,Electronic accessories,55.1,2,10.41,208.27,2023-08-12,12:36,Ewallet,197.86,4.74,10.4136,4.8
788-55-4731,B,Mandalay,Member,Female,Electronic accessories,55.1,2,5.55,111.08,2023-11-07,16:43,Ewallet,105.53,4.74,5.5542,4.8
273-63-9185,C,Naypyitaw,Member,Male,Electronic accessories,55.1,6,31.24,624.83,2023-02-18,10:02,Cash,593.59,4.74,31.241400000000006,4.8
686-92-9369,B,Naypyitaw,Normal,Male,Food and beverages,55.1,4,34.71,694.26,2023-02-25,12:48,Ewallet,659.55,7.37,34.713,4.8
250-14-6938,B,Naypyitaw,Normal,Female,Sports and travel,55.1,3,10.41,208.27,2023-11-26,19:26,Credit card,197.86,3.68,10.4136,4.8
691-64-3230,C,Yangon,Member,Female,Electronic accessories,55.1,3,12.5,249.92,2023-02-11,13:45,Credit card,237.43,4.74,12.496200000000002,4.8
146-81-1464,B,Yangon,Member,Male,Home and lifestyle,55.1,3,15.62,312.41,2023-02-11,15:17,Credit card,296.78,6.84,15.620250000000002,4.8
131-51-1791,C,Mandalay,Normal,Male,Fashion accessories,55.1,6,9.72,194.39,2023-03-09,20:37,Ewallet,184.67,3.16,9.7195,4.8
866-76-6245,B,Mandalay,Member,Female,Fashion accessories,55.1,8,12.96,259.19,2023-09-08,9:32,Cash,246.23,3.16,12.959449999999999,4.8
653-70-3018,C,Yangon,Normal,Female,Home and lifestyle,55.1,7,36.45,728.97,2023-10-22,15:49,Ewallet,692.52,6.84,36.4485,4.8
281-71-2032,C,Mandalay,Normal,Male,Fashion accessories,55.1,4,6.48,129.6,2023-08-30,17:17,Ewallet,123.12,3.16,6.4799,4.8
868-67-8299,B,Yangon,Normal,Female,Food and beverages,55.1,4,27.77,555.4,2023-08-25,14:13,Cash,527.63,7.37,27.77,4.8
833-77-2972,B,Naypyitaw,Normal,Female,Food and beverages,55.1,2,17.36,347.12,2023-07-13,17:19,Cash,329.76,7.37,17.356,4.8
223-52-5594,B,Mandalay,Member,Female,Health and beauty,55.1,1,2.55,50.92,2023-03-27,9:18,Cash,48.37,5.79,2.5459500000000004,4.8
807-87-5527,A,Mandalay,Member,Male,Health and beauty,55.1,9,22.91,458.22,2023-06-06,16:24,Credit card,435.31,5.79,22.910800000000005,4.8
927-55-9344,A,Yangon,Member,Male,Health and beauty,55.1,2,7.64,152.74,2023-03-11,11:09,Ewallet,145.1,5.79,7.636750000000001,4.8
931-95-5314,A,Mandalay,Member,Male,Fashion accessories,55.1,8,12.96,259.19,2023-09-13,18:01,Cash,246.23,3.16,12.959449999999999,4.8
491-37-8970,C,Mandalay,Member,Female,Food and beverages,55.1,9,41.66,833.12,2023-02-23,9:10,Ewallet,791.46,7.37,41.656000000000006,4.8
459-61-1958,B,Naypyitaw,Member,Female,Food and beverages,55.1,4,34.71,694.26,2023-01-03,11:43,Credit card,659.55,7.37,34.713,4.8
505-11-4248,C,Mandalay,Member,Male,Food and beverages,55.1,8,37.03,740.54,2023-05-24,20:46,Credit card,703.51,7.37,37.027,4.8
286-84-3900,A,Naypyitaw,Normal,Male,Home and lifestyle,55.1,9,58.58,1171.57,2023-07-27,18:23,Cash,1113.0,6.84,58.57874999999999,4.8
918-70-3600,B,Yangon,Member,Male,Food and beverages,55.1,5,34.71,694.28,2023-02-01,9:15,Cash,659.57,7.37,34.714,4.8
151-72-8057,C,Mandalay,Member,Female,Home and lifestyle,55.1,7,24.3,485.97,2023-12-14,9:23,Ewallet,461.67,6.84,24.298500000000004,4.8
461-70-5108,B,Naypyitaw,Normal,Male,Health and beauty,55.1,4,19.09,381.84,2023-06-03,18:45,Cash,362.75,5.79,19.09215,4.8
109-75-3592,C,Yangon,Member,Male,Health and beauty,55.1,1,3.82,76.37,2023-06-24,14:35,Ewallet,72.55,5.79,3.818650000000001,4.8
377-83-6714,B,Mandalay,Member,Female,Fashion accessories,55.1,3,4.86,97.2,2023-07-10,14:42,Cash,92.34,3.16,4.85975,4.8
537-45-1554,A,Yangon,Normal,Female,Health and beauty,55.1,5,19.09,381.85,2023-03-10,8:22,Ewallet,362.76,5.79,19.092700000000004,4.8
581-22-3257,A,Mandalay,Member,Female,Fashion accessories,55.1,3,4.86,97.2,2023-10-22,16:39,Ewallet,92.34,3.16,4.85975,4.8
318-38-9933,B,Yangon,Member,Male,Electronic accessories,55.1,7,29.16,583.18,2023-11-13,8:09,Ewallet,554.02,4.74,29.158800000000003,4.8
481-24-2229,C,Yangon,Member,Female,Electronic accessories,55.1,9,37.49,749.81,2023-07-28,17:15,Ewallet,712.32,4.74,37.4904,4.8
309-76-3418,A,Naypyitaw,Normal,Female,Sports and travel,55.1,6,20.83,416.55,2023-06-17,8:56,Credit card,395.72,3.68,20.827600000000004,4.8
409-38-6586,A,Yangon,Member,Male,Fashion accessories,55.1,1,2.43,48.6,2023-10-17,10:53,Ewallet,46.17,3.16,2.43005,4.8
776-85-1992,A,Mandalay,Member,Female,Sports and travel,55.1,7,12.96,259.18,2023-05-29,15:42,Cash,246.22,3.68,12.959200000000003,4.8
504-59-6380,B,Mandalay,Normal,Male,Sports and travel,55.1,3,5.55,111.08,2023-04-27,10:49,Credit card,105.53,3.68,5.554,4.8
822-81-9457,B,Naypyitaw,Member,Male,Electronic accessories,55.1,5,26.04,520.7,2023-08-14,9:28,Credit card,494.67,4.74,26.0352,4.8
816-27-9260,C,Mandalay,Normal,Female,Fashion accessories,55.1,4,6.48,129.6,2023-11-26,20:31,Ewallet,123.12,3.16,6.4799,4.8
252-56-3063,C,Mandalay,Normal,Female,Electronic accessories,55.1,5,13.89,277.7,2023-01-31,11:33,Credit card,263.82,4.74,13.885199999999998,4.8
163-71-7157,C,Mandalay,Member,Female,Sports and travel,55.1,5,9.26,185.14,2023-08-01,18:06,Ewallet,175.88,3.68,9.2568,4.8
892-11-2474,B,Yangon,Normal,Female,Fashion accessories,55.1,6,14.58,291.59,2023-06-04,9:28,Cash,277.01,3.16,14.5796,4.8
413-53-2358,B,Yangon,Normal,Female,Sports and travel,55.1,6,16.66,333.25,2023-01-16,10:02,Ewallet,316.59,3.68,16.6624,4.8
851-45-4260,C,Mandalay,Member,Female,Food and beverages,55.1,8,37.03,740.54,2023-08-03,18:28,Credit card,703.51,7.37,37.027,4.8
792-35-5057,C,Naypyitaw,Normal,Male,Fashion accessories,55.1,8,24.3,485.98,2023-04-02,13:33,Cash,461.68,3.16,24.2991,4.8
290-93-1890,B,Yangon,Normal,Male,Fashion accessories,55.1,9,21.87,437.39,2023-01-11,13:12,Ewallet,415.52,3.16,21.8694,4.8
584-50-7816,C,Naypyitaw,Member,Female,Sports and travel,55.1,8,27.77,555.41,2023-09-21,16:54,Cash,527.64,3.68,27.770400000000002,4.8
935-68-8242,A,Mandalay,Member,Male,Food and beverages,55.1,2,9.26,185.14,2023-08-25,19:51,Cash,175.88,7.37,9.257,4.8
581-27-1012,B,Mandalay,Member,Female,Home and lifestyle,55.1,1,3.47,69.44,2023-09-03,11:22,Credit card,65.96,6.84,3.47175,4.8
207-32-6122,C,Yangon,Normal,Male,Electronic accessories,55.1,2,8.33,166.62,2023-07-26,13:02,Cash,158.29,4.74,8.331,4.8
277-65-6833,B,Mandalay,Member,Male,Sports and travel,55.1,2,3.7,74.06,2023-09-23,15:12,Credit card,70.35,3.68,3.7028,4.8
354-39-4749,A,Yangon,Normal,Male,Fashion accessories,55.1,3,7.29,145.79,2023-10-28,15:57,Cash,138.5,3.16,7.2894499999999995,4.8
871-41-9617,B,Mandalay,Normal,Female,Electronic accessories,55.1,7,19.44,388.78,2023-06-25,16:00,Ewallet,369.34,4.74,19.4388,4.8
803-37-3894,B,Mandalay,Normal,Male,Electronic accessories,55.1,2,5.55,111.08,2023-12-10,14:19,Cash,105.53,4.74,5.5542,4.8
242-32-3375,B,Yangon,Normal,Female,Electronic accessories,55.1,1,4.17,83.32,2023-03-14,10:36,Ewallet,79.15,4.74,4.1658,4.8
639-11-1137,B,Yangon,Normal,Male,Home and lifestyle,55.1,6,31.24,624.84,2023-10-04,16:33,Ewallet,593.6,6.84,31.242000000000004,4.8
844-55-5417,A,Yangon,Normal,Male,Health and beauty,55.1,9,34.37,687.32,2023-04-08,12:46,Cash,652.96,5.79,34.366200000000006,4.8
959-23-7578,B,Mandalay,Normal,Male,Sports and travel,55.1,3,5.55,111.08,2023-10-16,11:20,Ewallet,105.53,3.68,5.554,4.8
138-18-5028,B,Mandalay,Member,Male,Health and beauty,55.1,6,15.27,305.47,2023-02-19,16:51,Cash,290.2,5.79,15.273500000000002,4.8
842-75-1260,C,Naypyitaw,Member,Male,Health and beauty,55.1,3,14.32,286.37,2023-02-17,11:00,Cash,272.06,5.79,14.318700000000002,4.8
588-16-9385,B,Yangon,Normal,Female,Health and beauty,55.1,1,3.82,76.37,2023-08-20,15:41,Ewallet,72.55,5.79,3.818650000000001,4.8
807-33-3234,C,Mandalay,Normal,Female,Electronic accessories,55.1,5,13.89,277.7,2023-04-28,18:08,Ewallet,263.82,4.74,13.885199999999998,4.8
705-43-2992,A,Mandalay,Member,Male,Food and beverages,55.1,4,18.51,370.28,2023-04-06,12:55,Credit card,351.77,7.37,18.514,4.8
841-56-9455,A,Yangon,Normal,Male,Electronic accessories,55.1,7,29.16,583.18,2023-10-17,19:17,Ewallet,554.02,4.74,29.158800000000003,4.8
995-43-6445,A,Naypyitaw,Member,Male,Electronic accessories,55.1,6,31.24,624.83,2023-05-18,20:08,Credit card,593.59,4.74,31.241400000000006,4.8
225-48-5521,A,Yangon,Member,Male,Fashion accessories,55.1,7,17.01,340.19,2023-12-04,8:47,Ewallet,323.18,3.16,17.0093,4.8
886-39-8154,C,Naypyitaw,Member,Female,Fashion accessories,55.1,5,15.19,303.74,2023-03-02,9:44,Cash,288.56,3.16,15.187199999999999,4.8
634-28-6680,B,Mandalay,Normal,Male,Health and beauty,55.1,4,10.18,203.65,2023-04-13,12:57,Ewallet,193.47,5.79,10.1827,4.8
481-29-4373,A,Naypyitaw,Normal,Female,Electronic accessories,55.1,7,36.45,728.96,2023-09-07,14:17,Cash,692.52,4.74,36.44820000000001,4.8
636-50-1491,B,Mandalay,Member,Male,Health and beauty,55.1,7,17.82,356.38,2023-12-16,19:40,Cash,338.56,5.79,17.818900000000003,4.8
650-15-5144,C,Yangon,Member,Female,Fashion accessories,55.1,6,14.58,291.59,2023-03-18,17:39,Cash,277.01,3.16,14.5796,4.8
419-39-6855,C,Yangon,Member,Male,Food and beverages,55.1,8,55.54,1110.82,2023-03-30,9:07,Credit card,1055.28,7.37,55.541,4.8
221-10-3043,C,Yangon,Member,Male,Sports and travel,55.1,4,11.11,222.16,2023-10-10,16:09,Ewallet,211.05,3.68,11.108,4.8
660-36-6436,A,Naypyitaw,Member,Female,Health and beauty,55.1,5,23.87,477.31,2023-02-22,15:40,Cash,453.45,5.79,23.865600000000004,4.8
918-29-5895,B,Mandalay,Normal,Male,Food and beverages,55.1,4,18.51,370.28,2023-07-17,20:47,Cash,351.77,7.37,18.514,4.8
715-93-8664,B,Yangon,Member,Male,Sports and travel,55.1,1,2.78,55.54,2023-12-17,19:48,Credit card,52.77,3.68,2.7772000000000006,4.8
178-78-1168,B,Yangon,Normal,Male,Home and lifestyle,55.1,8,41.66,833.12,2023-04-24,15:20,Ewallet,791.46,6.84,41.655750000000005,4.8
831-93-6413,C,Mandalay,Member,Female,Health and beauty,55.1,1,2.55,50.92,2023-02-04,17:48,Ewallet,48.37,5.79,2.5459500000000004,4.8
333-96-6216,A,Yangon,Normal,Male,Health and beauty,55.1,5,19.09,381.85,2023-11-17,8:09,Credit card,362.76,5.79,19.092700000000004,4.8
489-17-2435,C,Mandalay,Normal,Male,Home and lifestyle,55.1,6,20.83,416.55,2023-05-28,15:41,Credit card,395.72,6.84,20.8275,4.8
463-31-1935,C,Mandalay,Normal,Female,Home and lifestyle,55.1,6,20.83,416.55,2023-10-09,16:15,Ewallet,395.72,6.84,20.8275,4.8
838-57-4743,B,Mandalay,Normal,Female,Health and beauty,55.1,5,12.73,254.56,2023-05-11,9:05,Credit card,241.83,5.79,12.728100000000001,4.8
584-75-2925,C,Mandalay,Normal,Female,Home and lifestyle,55.1,3,10.41,208.27,2023-04-30,13:40,Ewallet,197.86,6.84,10.41375,4.8
623-31-4500,B,Mandalay,Normal,Male,Electronic accessories,55.1,5,13.89,277.7,2023-03-10,17:46,Ewallet,263.82,4.74,13.885199999999998,4.8
613-48-6813,A,Naypyitaw,Member,Male,Sports and travel,55.1,8,27.77,555.41,2023-05-20,8:09,Cash,527.64,3.68,27.770400000000002,4.8
814-20-5904,B,Yangon,Normal,Male,Sports and travel,55.1,2,5.55,111.08,2023-08-05,11:39,Cash,105.53,3.68,5.554,4.8
224-99-1459,A,Naypyitaw,Member,Female,Sports and travel,55.1,6,20.83,416.55,2023-06-15,17:58,Ewallet,395.72,3.68,20.827600000000004,4.8
124-47-6647,B,Yangon,Normal,Male,Electronic accessories,55.1,9,37.49,749.81,2023-08-15,8:16,Ewallet,712.32,4.74,37.4904,4.8
657-40-1814,C,Naypyitaw,Normal,Male,Home and lifestyle,55.1,8,52.07,1041.39,2023-07-11,15:00,Ewallet,989.32,6.84,52.0695,4.8
705-39-1191,C,Mandalay,Member,Female,Food and beverages,55.1,8,37.03,740.54,2023-04-06,17:59,Ewallet,703.51,7.37,37.027,4.8
473-62-8135,A,Yangon,Normal,Female,Home and lifestyle,55.1,8,41.66,833.12,2023-06-11,15:45,Ewallet,791.46,6.84,41.655750000000005,4.8
224-17-6695,A,Yangon,Member,Female,Health and beauty,55.1,7,26.73,534.58,2023-01-30,13:17,Ewallet,507.85,5.79,26.728900000000007,4.8
476-97-7087,A,Naypyitaw,Member,Female,Fashion accessories,55.1,8,24.3,485.98,2023-01-01,13:33,Credit card,461.68,3.16,24.2991,4.8
495-97-7550,B,Naypyitaw,Member,Female,Sports and travel,55.1,6,20.83,416.55,2023-02-18,10:58,Ewallet,395.72,3.68,20.827600000000004,4.8
789-51-9702,B,Yangon,Member,Male,Home and lifestyle,55.1,2,10.41,208.27,2023-09-08,19:23,Credit card,197.86,6.84,10.41375,4.8
959-46-5103,A,Naypyitaw,Normal,Female,Food and beverages,55.1,2,17.36,347.12,2023-08-27,17:14,Credit card,329.76,7.37,17.356,4.8
316-26-7114,C,Naypyitaw,Normal,Male,Health and beauty,55.1,8,38.18,763.69,2023-01-25,18:38,Ewallet,725.5,5.79,38.1843,4.8
617-74-4708,B,Naypyitaw,Member,Male,Electronic accessories,55.1,1,5.21,104.15,2023-10-27,14:23,Ewallet,98.94,4.74,5.207400000000001,4.8
248-26-3106,B,Mandalay,Normal,Female,Electronic accessories,55.1,6,16.66,333.24,2023-01-25,19:50,Credit card,316.58,4.74,16.662,4.8
793-77-6285,B,Mandalay,Normal,Female,Food and beverages,55.1,6,27.77,555.4,2023-05-23,13:39,Credit card,527.63,7.37,27.77,4.8
431-79-5766,A,Naypyitaw,Member,Female,Health and beauty,55.1,4,19.09,381.84,2023-05-15,19:59,Ewallet,362.75,5.79,19.09215,4.8
522-70-6064,A,Naypyitaw,Normal,Male,Sports and travel,55.1,3,10.41,208.27,2023-02-09,13:36,Ewallet,197.86,3.68,10.4136,4.8
249-30-7864,A,Mandalay,Member,Female,Home and lifestyle,55.1,3,10.41,208.27,2023-12-15,8:47,Credit card,197.86,6.84,10.41375,4.8
302-91-1583,A,Mandalay,Member,Female,Health and beauty,55.1,1,2.55,50.92,2023-07-10,17:49,Credit card,48.37,5.79,2.5459500000000004,4.8
909-12-3793,A,Yangon,Normal,Female,Electronic accessories,55.1,3,12.5,249.92,2023-03-21,14:53,Credit card,237.43,4.74,12.496200000000002,4.8
717-39-9533,C,Yangon,Normal,Female,Food and beverages,55.1,4,27.77,555.4,2023-12-01,12:02,Cash,527.63,7.37,27.77,4.8
491-47-5369,C,Mandalay,Normal,Female,Food and beverages,55.1,5,23.14,462.84,2023-07-22,11:31,Credit card,439.7,7.37,23.142,4.8
921-43-4121,A,Naypyitaw,Member,Male,Home and lifestyle,55.1,3,19.53,390.51,2023-03-12,13:07,Cash,370.98,6.84,19.5255,4.8
804-57-5780,B,Naypyitaw,Member,Male,Food and beverages,55.1,6,52.07,1041.38,2023-05-17,16:34,Ewallet,989.31,7.37,52.06900000000001,4.8
316-23-9437,A,Naypyitaw,Normal,Male,Food and beverages,55.1,5,43.39,867.84,2023-09-07,17:17,Ewallet,824.45,7.37,43.392,4.8
295-92-4554,C,Naypyitaw,Normal,Female,Health and beauty,55.1,3,14.32,286.37,2023-11-08,15:52,Credit card,272.06,5.79,14.318700000000002,4.8
297-63-3066,C,Yangon,Normal,Female,Sports and travel,55.1,6,16.66,333.25,2023-01-11,17:20,Ewallet,316.59,3.68,16.6624,4.8
872-52-3841,B,Mandalay,Normal,Female,Home and lifestyle,55.1,6,20.83,416.55,2023-10-31,15:15,Ewallet,395.72,6.84,20.8275,4.8
657-61-4901,C,Naypyitaw,Member,Male,Health and beauty,55.1,8,38.18,763.69,2023-02-06,16:36,Ewallet,725.5,5.79,38.1843,4.8
321-71-3632,A,Yangon,Normal,Female,Sports and travel,55.1,2,5.55,111.08,2023-11-28,16:23,Ewallet,105.53,3.68,5.554,4.8
293-35-8987,B,Naypyitaw,Member,Female,Health and beauty,55.1,1,4.77,95.47,2023-03-21,19:47,Cash,90.7,5.79,4.77345,4.8
251-24-7882,A,Mandalay,Member,Female,Fashion accessories,55.1,4,6.48,129.6,2023-08-23,9:00,Cash,123.12,3.16,6.4799,4.8
964-73-7241,A,Yangon,Normal,Male,Health and beauty,55.1,7,26.73,534.58,2023-05-30,11:30,Credit card,507.85,5.79,26.728900000000007,4.8
598-67-5112,B,Mandalay,Normal,Female,Food and beverages,55.1,3,13.88,277.7,2023-05-02,18:26,Credit card,263.82,7.37,13.885,4.8
966-23-3764,A,Mandalay,Normal,Male,Sports and travel,55.1,3,5.55,111.08,2023-12-22,9:44,Credit card,105.53,3.68,5.554,4.8
212-38-2235,C,Yangon,Member,Female,Home and lifestyle,55.1,5,26.04,520.71,2023-03-30,15:56,Ewallet,494.67,6.84,26.035500000000003,4.8
898-71-7787,A,Yangon,Normal,Male,Home and lifestyle,55.1,5,26.04,520.71,2023-12-23,8:16,Ewallet,494.67,6.84,26.035500000000003,4.8
560-28-7945,B,Yangon,Normal,Male,Sports and travel,55.1,3,8.33,166.62,2023-08-14,9:07,Cash,158.29,3.68,8.330800000000002,4.8
440-81-4014,B,Yangon,Member,Male,Food and beverages,55.1,9,62.48,1249.68,2023-08-28,9:22,Cash,1187.2,7.37,62.48400000000001,4.8
874-85-7768,B,Yangon,Normal,Female,Electronic accessories,55.1,4,16.66,333.24,2023-01-28,16:59,Credit card,316.58,4.74,16.662,4.8
123-41-5120,A,Yangon,Member,Female,Health and beauty,55.1,3,11.45,229.1,2023-02-13,17:43,Cash,217.64,5.79,11.454850000000002,4.8
272-32-9707,B,Yangon,Normal,Male,Food and beverages,55.1,2,13.88,277.7,2023-07-31,17:18,Cash,263.82,7.37,13.885,4.8
627-47-7776,B,Naypyitaw,Member,Male,Fashion accessories,55.1,9,27.34,546.73,2023-03-10,19:04,Cash,519.4,3.16,27.336749999999995,4.8
236-77-7572,A,Mandalay,Normal,Female,Sports and travel,55.1,4,7.41,148.11,2023-06-23,8:10,Cash,140.71,3.68,7.4056,4.8
721-80-8754,C,Yangon,Normal,Female,Health and beauty,55.1,3,11.45,229.1,2023-03-07,10:21,Cash,217.64,5.79,11.454850000000002,4.8
805-80-7705,A,Naypyitaw,Member,Male,Home and lifestyle,55.1,7,45.56,911.2,2023-07-30,20:44,Credit card,865.64,6.84,45.56025,4.8
554-39-9327,B,Naypyitaw,Member,Female,Electronic accessories,55.1,8,41.66,833.11,2023-02-07,15:32,Credit card,791.46,4.74,41.6556,4.8
593-95-7725,B,Naypyitaw,Normal,Female,Fashion accessories,55.1,2,6.07,121.49,2023-02-13,8:46,Cash,115.42,3.16,6.0746,4.8
995-76-3362,A,Mandalay,Member,Female,Home and lifestyle,55.1,7,24.3,485.97,2023-05-04,8:39,Credit card,461.67,6.84,24.298500000000004,4.8
808-57-1840,C,Yangon,Member,Female,Sports and travel,55.1,5,13.89,277.71,2023-10-08,19:24,Ewallet,263.83,3.68,13.8856,4.8
161-14-6220,B,Naypyitaw,Member,Male,Health and beauty,55.1,5,23.87,477.31,2023-07-11,18:08,Cash,453.45,5.79,23.865600000000004,4.8
959-80-2957,B,Mandalay,Member,Female,Sports and travel,55.1,3,5.55,111.08,2023-01-26,16:14,Ewallet,105.53,3.68,5.554,4.8
435-60-8122,B,Mandalay,Normal,Female,Health and beauty,55.1,5,12.73,254.56,2023-01-29,12:04,Credit card,241.83,5.79,12.728100000000001,4.8
205-56-6431,A,Mandalay,Normal,Male,Food and beverages,55.1,2,9.26,185.14,2023-05-20,18:02,Credit card,175.88,7.37,9.257,4.8
214-62-1941,B,Naypyitaw,Member,Male,Electronic accessories,55.1,4,20.83,416.56,2023-05-22,16:33,Ewallet,395.73,4.74,20.8278,4.8
674-83-7431,C,Yangon,Member,Female,Food and beverages,55.1,6,41.66,833.12,2023-03-06,13:40,Credit card,791.46,7.37,41.656000000000006,4.8
482-42-8253,B,Naypyitaw,Member,Female,Food and beverages,55.1,1,8.68,173.58,2023-08-18,18:00,Cash,164.9,7.37,8.679,4.8
866-47-2448,B,Naypyitaw,Member,Female,Sports and travel,55.1,4,13.89,277.7,2023-10-23,8:38,Ewallet,263.82,3.68,13.885200000000001,4.8
128-97-8484,C,Yangon,Normal,Female,Electronic accessories,55.1,6,24.99,499.87,2023-07-04,17:51,Cash,474.88,4.74,24.9936,4.8
203-38-3019,B,Yangon,Normal,Male,Health and beauty,55.1,9,34.37,687.32,2023-02-22,14:54,Ewallet,652.96,5.79,34.366200000000006,4.8
805-49-3226,A,Yangon,Member,Male,Health and beauty,55.1,2,7.64,152.74,2023-02-10,12:00,Credit card,145.1,5.79,7.636750000000001,4.8
547-37-7045,A,Mandalay,Member,Male,Fashion accessories,55.1,7,11.34,226.79,2023-11-12,9:18,Ewallet,215.45,3.16,11.339300000000001,4.8
626-98-8602,A,Yangon,Member,Female,Home and lifestyle,55.1,6,31.24,624.84,2023-02-09,11:15,Ewallet,593.6,6.84,31.242000000000004,4.8
676-56-2201,C,Naypyitaw,Normal,Female,Fashion accessories,55.1,2,6.07,121.49,2023-01-11,13:26,Cash,115.42,3.16,6.0746,4.8
478-89-2121,B,Yangon,Member,Female,Fashion accessories,55.1,8,19.44,388.79,2023-07-20,8:24,Credit card,369.35,3.16,19.43935,4.8
519-68-4804,A,Naypyitaw,Normal,Female,Health and beauty,55.1,7,33.41,668.22,2023-07-25,19:44,Cash,634.81,5.79,33.41085,4.8
509-66-9301,C,Mandalay,Member,Male,Sports and travel,55.1,5,9.26,185.14,2023-04-21,11:22,Credit card,175.88,3.68,9.2568,4.8
954-72-8995,B,Naypyitaw,Normal,Male,Food and beverages,55.1,5,43.39,867.84,2023-05-03,20:16,Cash,824.45,7.37,43.392,4.8
342-89-9464,C,Naypyitaw,Member,Female,Food and beverages,55.1,7,60.75,1214.94,2023-03-14,20:52,Ewallet,1154.19,7.37,60.74700000000001,4.8
982-14-2174,A,Yangon,Normal,Male,Food and beverages,55.1,9,62.48,1249.68,2023-11-28,13:01,Cash,1187.2,7.37,62.48400000000001,4.8
507-54-3065,A,Yangon,Member,Female,Electronic accessories,55.1,9,37.49,749.81,2023-10-18,12:26,Credit card,712.32,4.74,37.4904,4.8
945-38-6829,A,Naypyitaw,Member,Female,Health and beauty,55.1,9,42.96,859.16,2023-09-29,15:10,Credit card,816.2,5.79,42.957750000000004,4.8
358-54-3621,C,Yangon,Member,Male,Sports and travel,55.1,6,16.66,333.25,2023-12-06,15:50,Ewallet,316.59,3.68,16.6624,4.8
566-61-1169,C,Mandalay,Normal,Female,Electronic accessories,55.1,6,16.66,333.24,2023-11-16,20:15,Credit card,316.58,4.74,16.662,4.8
490-94-9685,A,Mandalay,Member,Female,Home and lifestyle,55.1,3,10.41,208.27,2023-12-06,17:54,Cash,197.86,6.84,10.41375,4.8
807-28-6304,C,Yangon,Normal,Male,Sports and travel,55.1,1,2.78,55.54,2023-08-01,8:59,Ewallet,52.77,3.68,2.7772000000000006,4.8
305-15-9189,A,Mandalay,Normal,Female,Fashion accessories,55.1,7,11.34,226.79,2023-05-18,17:17,Credit card,215.45,3.16,11.339300000000001,4.8
247-49-9774,A,Yangon,Member,Female,Sports and travel,55.1,4,11.11,222.16,2023-05-13,13:34,Credit card,211.05,3.68,11.108,4.8
935-55-1312,B,Naypyitaw,Member,Male,Sports and travel,55.1,1,3.47,69.43,2023-03-11,16:00,Cash,65.96,3.68,3.4716000000000005,4.8
727-52-4446,C,Naypyitaw,Member,Female,Food and beverages,55.1,8,69.43,1388.52,2023-05-15,10:26,Cash,1319.09,7.37,69.426,4.8
821-28-5845,A,Mandalay,Normal,Male,Sports and travel,55.1,6,11.11,222.16,2023-07-06,20:32,Ewallet,211.05,3.68,11.108,4.8
595-97-9037,A,Yangon,Member,Female,Fashion accessories,55.1,6,14.58,291.59,2023-03-04,16:12,Credit card,277.01,3.16,14.5796,4.8
692-64-9184,C,Yangon,Normal,Male,Fashion accessories,55.1,2,4.86,97.2,2023-05-17,17:10,Cash,92.34,3.16,4.85975,4.8
186-18-6366,B,Mandalay,Normal,Male,Health and beauty,55.1,1,2.55,50.92,2023-03-29,14:45,Ewallet,48.37,5.79,2.5459500000000004,4.8
254-79-8039,B,Naypyitaw,Member,Male,Sports and travel,55.1,2,6.94,138.85,2023-12-16,20:36,Credit card,131.91,3.68,6.942400000000001,4.8
643-57-8283,A,Mandalay,Member,Female,Food and beverages,55.1,4,18.51,370.28,2023-09-07,16:38,Credit card,351.77,7.37,18.514,4.8
803-27-8193,C,Naypyitaw,Member,Male,Sports and travel,55.1,2,6.94,138.85,2023-09-06,18:42,Ewallet,131.91,3.68,6.942400000000001,4.8
659-19-2388,B,Yangon,Member,Male,Home and lifestyle,55.1,1,5.21,104.15,2023-04-25,19:19,Ewallet,98.94,6.84,5.207250000000001,4.8
470-66-5845,C,Naypyitaw,Member,Male,Home and lifestyle,55.1,7,45.56,911.2,2023-10-31,8:20,Cash,865.64,6.84,45.56025,4.8
683-68-1796,C,Mandalay,Member,Male,Food and beverages,55.1,8,37.03,740.54,2023-06-06,11:51,Credit card,703.51,7.37,37.027,4.8
